,时间,公司名,轮次,金额,投资机构
12634,2013/8/30,信核数据,B轮,800万人民币,弘业投资
12635,2013/8/30,第一车网,A轮,数千万人民币,和玉另类投资
12636,2013/8/30,3W咖啡,天使轮,数百万人民币,真格基金-东方弘道(弘合基金)
12637,2013/8/30,家电管家,天使轮,170万人民币,PreAngel
12638,2013/8/29,金华天虎,天使轮,数百万人民币,奇虎360
12639,2013/8/29,天信矿业,B轮,未透露,未透露
12640,2013/8/28,云田股份,B轮,3000万人民币,深创投
12641,2013/8/26,景津环保,B轮,1.1亿人民币,国海创新资本
12642,2013/8/25,CIHI嗨聊,A轮,2000万人民币,未透露
12643,2013/8/23,坚果投影,天使轮,数千万人民币,浩方创投
12644,2013/8/21,捷沃光通科技,天使轮,数百万人民币,未透露
12645,2013/8/20,顺丰速运,A轮,100亿人民币,招商局资本-元禾控股-中信资本-古玉资本
12646,2013/8/20,扬讯科技,新三板,未透露,未透露
12647,2013/8/19,聚石化工商城,A轮,1500万人民币,海达投资
12648,2013/8/19,日联科技,A轮,4500万人民币,瑞明创投
12649,2013/8/19,聚乐库,天使轮,未透露,未透露
12650,2013/8/18,CarCare掌上4S店,天使轮,未透露,未透露
12651,2013/8/18,道有道,A轮,数千万人民币,联创永宣
12652,2013/8/17,华凯创意,A轮,1000万人民币,达晨创投
12653,2013/8/16,DOLRY,天使轮,未透露,奇虎360
12654,2013/8/16,聚会玩,天使轮,数百万人民币,险峰长青
12655,2013/8/16,iCareNewlife快乐妈咪胎语仪,天使轮,数百万人民币,纽信创投
12656,2013/8/15,聚慕诚品,天使轮,500万人民币,未透露
12657,2013/8/15,瑞联新材,B轮,1300万人民币,未透露
12658,2013/8/15,希盟科技,A轮,数百万美元,未透露
12659,2013/8/14,依图科技,天使轮,数百万人民币,真格基金
12660,2013/8/13,蜂鸟互动,天使轮,数百万人民币,同创伟业
12661,2013/8/13,酷锐视觉Krypton Vision,A轮,数百万美元,未透露
12662,2013/8/13,时光网Mtime,B轮,数千万美元,风和投资-斯道资本(富达亚洲)-Tiger老虎基金(中国)
12663,2013/8/12,天马时空,A轮,未透露,恺英网络-零一创投
12664,2013/8/12,百付天下,B轮,3000万人民币,挚信资本-汉理资本-集富亚洲JAFCO
12665,2013/8/12,猿题库,B轮,700万美元,IDG资本-经纬中国
12666,2013/8/11,8天在线,天使轮,数百万人民币,六翼投资
12667,2013/8/10,WiFi联盟,种子轮,100万人民币,未透露
12668,2013/8/10,Grata礼宾部,天使轮,35万美元,未透露
12669,2013/8/9,海吉雅,A轮,数千万人民币,芳晟股权投资基金
12670,2013/8/9,桃花坞,A轮,未透露,未透露
12671,2013/8/9,海淘城,C轮,5000万美元,IDG资本
12672,2013/8/9,每日视界,新三板,未透露,未透露
12673,2013/8/8,长城软件,A轮,数千万人民币,高通Qualcomm-Ventures
12674,2013/8/8,孙悟空网,天使轮,未透露,孚惠资本(华谊兄弟)
12675,2013/8/8,谛听科技,A轮,500万人民币,迅雷-联想创投集团
12676,2013/8/7,古鳌科技,D轮,5600万人民币,海汇投资-纳兰德投资-鲁信创投
12677,2013/8/7,喏喏APP,天使轮,未透露,未透露
12678,2013/8/6,土曼百达TOMOON,天使轮,未透露,PreAngel-王登云-王峰
12679,2013/8/5,榜样互动,天使轮,未透露,未透露
12680,2013/8/5,飞碟说,天使轮,数百万人民币,华融创投
12681,2013/8/4,辣妈帮,A轮,数百万美元,经纬中国-晨兴资本-险峰长青
12682,2013/8/2,百度糯米网,战略投资,1.6亿美元,百度公司
12683,2013/8/2,百益制药,A轮,数亿人民币,银河吉星
12684,2013/8/2,易百信息,A轮,3240万人民币,深创投
12685,2013/8/2,碳元科技,B轮,1.3亿人民币,君联资本-龙城英才创投-九洲创投-金沙江联合资本
12686,2013/8/2,湖南盛世龙腾网络,A轮,1000万人民币,麓谷创投
12687,2013/8/2,君实生物,A轮,6300万人民币,万融资本
12688,2013/8/1,精锐教育,C轮,未透露,凯辉基金
12689,2013/8/1,小云,A轮,500万人民币,迅雷-联想创投集团
12690,2013/8/1,天诚安信,战略投资,未透露,中海投资
12691,2013/8/1,攀业氢能源,A轮,数千万人民币,北极光创投-亘元创投
12692,2013/8/1,触手TV,B轮,1000万美元,启明创投
12693,2013/8/1,大嘴巴,天使轮,未透露,大众点评网
12694,2013/8/1,深圳智梦星科技,天使轮,未透露,未透露
12695,2013/8/1,汽车酒吧,天使轮,未透露,易车网
12696,2013/8/1,超级课堂,Pre-A轮,500万人民币,春晓资本
12697,2013/8/1,微芯生物,C轮,1000万人民币,富坤创投
12698,2013/8/1,易果生鲜,A轮,数千万人民币,小村资本
12699,2013/8/1,惠锁屏MoneyLocker,天使轮,500万人民币,未透露
12700,2013/8/1,Launchpilots领创派科技,天使轮,数十万美元,Chinaccelerator中国加速
12701,2013/8/1,好买衣网,天使轮,450万人民币,联想之星
12702,2013/8/1,新乐视文娱,A轮,2亿人民币,深创投
12703,2013/8/1,来盟,天使轮,数百万人民币,未透露
12704,2013/8/1,理财豹,天使轮,未透露,创业接力(创业基金会)
12705,2013/8/1,趣活美食送,A轮,数百万美元,软银中国
12706,2013/8/1,乐奇足球,天使轮,150万人民币,国富源投资
12707,2013/8/1,车轮,天使轮,1000万人民币,德迅投资
12708,2013/8/1,178人力银行,天使轮,数十万美元,未透露
12709,2013/8/1,开迅科技,B轮,1000万美元,启明创投
12710,2013/8/1,北京梦城互动科技,A轮,300万人民币,贵阳朗玛信息
12711,2013/8/1,学霸君,天使轮,数百万人民币,上海融翼资本
12712,2013/8/1,智精无线,天使轮,数百万人民币,平安创新投资基金
12713,2013/8/1,自驾友,天使轮,数百万人民币,未透露
12714,2013/8/1,道道通,收购,未透露,百度公司
12715,2013/8/1,小丑出品,天使轮,数百万人民币,创新工场
12716,2013/8/1,安卓壁纸,A轮,未透露,奇虎360
12717,2013/8/1,拉勾网,天使轮,数百万人民币,真格基金-德迅投资-东方弘道(弘合基金)
12718,2013/8/1,甘其食,A轮,8000万人民币,天图资本
12719,2013/8/1,6人游旅行网,天使轮,数百万美元,险峰长青-泰山兄弟创始基金
12720,2013/8/1,快简历,天使轮,数百万人民币,创新工场
12721,2013/8/1,票工厂,天使轮,数百万人民币,创新工场
12722,2013/8/1,追书神器,A轮,数百万人民币,华映资本
12723,2013/8/1,收留我shou65,天使轮,数百万人民币,天使湾
12724,2013/8/1,美秘,天使轮,数百万人民币,未透露
12725,2013/8/1,加速Do,天使轮,数百万人民币,戈壁创投-英诺天使基金-北京创客空间
12726,2013/8/1,克顿传媒,收购,16.52亿人民币,华策影视
12727,2013/8/1,销售易CRM,A轮,数百万美元,红杉资本中国
12728,2013/8/1,宣游网络,天使轮,数百万人民币,真格基金-创业接力(创业基金会)
12729,2013/8/1,畅娱天下,收购,1836万人民币,星辉互动娱乐
12730,2013/8/1,北京广通神州,收购,5500万人民币,泰岳梧桐资本
12731,2013/8/1,同步记账,天使轮,70万人民币,英诺天使基金
12732,2013/8/1,火花TV,B轮,数百万美元,策源创投
12733,2013/8/1,上海捷银支付,收购,数亿人民币,平安创新投资基金
12734,2013/8/1,点融网,A轮,数百万美元,北极光创投-线性资本
12735,2013/8/1,盈盈理财,Pre-A轮,数百万美元,策源创投
12736,2013/8/1,到家美食会,C轮,1500万美元,晨兴资本-京东
12737,2013/8/1,2345网址导航,收购,7.6亿人民币,未透露
12738,2013/8/1,加速乐,收购,未透露,百度公司
12739,2013/8/1,eBuy宜百,A轮,3240万人民币,深创投-联创永宣
12740,2013/8/1,镇江艾科半导体,A轮,2640万人民币,深创投
12741,2013/8/1,剧角映画,A轮,数千万人民币,同创伟业
12742,2013/8/1,锐码,天使轮,未透露,Chinaccelerator中国加速
12743,2013/8/1,思得,天使轮,未透露,Chinaccelerator中国加速
12744,2013/8/1,APP2ez有才云,天使轮,未透露,Chinaccelerator中国加速
12745,2013/8/1,实习之家,天使轮,数十万美元,正德恒生
12746,2013/8/1,甜瓜在线,B轮,数千万美元,启明创投
12747,2013/8/1,果壳小说网,收购,未透露,新浪微博基金
12748,2013/8/1,超级课程表,天使轮,数百万人民币,真格基金-徐小平
12749,2013/8/1,美加乐,A轮,数百万美元,泰山兄弟创始基金
12750,2013/8/1,Camera360,B轮,1800万美元,经纬中国-戈壁创投-SIG海纳亚洲
12751,2013/8/1,品果科技,B轮,1800万美元,经纬中国-戈壁创投-SIG海纳亚洲
12752,2013/8/1,美集,Pre-A轮,数十万美元,华岩资本ChinaRock-500-Startups
12753,2013/8/1,享悦服务云,天使轮,数十万人民币,苏河汇
12754,2013/8/1,神奇时代,收购,12.54亿人民币,天舟文化
12755,2013/8/1,悠悠村,收购,5000万美元,百度公司
12756,2013/8/1,百度糯米网,收购,1.6亿美元,百度公司
12757,2013/8/1,澳客网,收购,数亿人民币,人民网
12758,2013/8/1,CamelGames壳木软件,收购,12.15亿人民币,泰岳梧桐资本
12759,2013/8/1,上海慕和网络,收购,3.1亿人民币,凤凰传媒
12760,2013/8/1,安美数字,C轮,4000万人民币,松禾资本-招商局资本
12761,2013/8/1,mo9先玩后付,B轮,数千万美元,红杉资本中国-贝塔斯曼亚洲投资基金
12762,2013/8/1,EJOY广州简悦科技,A轮,数千万人民币,IDG资本
12763,2013/8/1,明道,A轮,2000万人民币,合鲸资本
12764,2013/8/1,有品PICOOC,天使轮,数百万人民币,薛蛮子(蛮子基金)
12765,2013/8/1,视觉中国,收购,24.9亿人民币,未透露
12766,2013/8/1,快乐视界,A轮,1亿人民币,未透露
12767,2013/8/1,有米广告,B轮,1亿人民币,同创伟业-小村资本
12768,2013/8/1,灵游坊,A轮,数百万美元,网易
12769,2013/8/1,上海美峰数码,收购,3.57亿人民币,深圳中青宝
12770,2013/8/1,苏摩科技,收购,8746万人民币,深圳中青宝
12771,2013/8/1,深越光电Toptouch,收购,8.39亿人民币,未透露
12772,2013/8/1,金山云,A轮,2000万美元,DST
12773,2013/8/1,哇噻网,A轮,数千万人民币,九合创投-盛大资本
12774,2013/8/1,绿狗网,A轮,1150万人民币,真格基金-晨兴资本-伙伴创投-徐小平
12775,2013/8/1,寺库SECOO,C轮,数千万美元,IDG资本-Ventech-China银泰资本-盘古创富VANGOO-森合投资
12776,2013/8/1,携车网,天使轮,数百万人民币,平安创新投资基金
12777,2013/8/1,安兔兔,A轮,未透露,猎豹移动
12778,2013/7/31,刃游网络Haymaker Game,种子轮,未透露,众麟资本
12779,2013/7/31,阿芙精油,战略投资,未透露,启明创投
12780,2013/7/31,玩具狗ToyDog Games,天使轮,数百万人民币,抱团创投
12781,2013/7/31,小i机器人,C轮,数千万美元,宽带资本CBC-阿里巴巴
12782,2013/7/30,聚能推,天使轮,数百万人民币,奇虎360
12783,2013/7/30,魅客网,A轮,数千万人民币,奇虎360
12784,2013/7/30,华丽达视听,A轮,未透露,达晨创投
12785,2013/7/30,DFRobot智位机器人,天使轮,数百万人民币,上海浦软创投-晨晖创投
12786,2013/7/29,聚淘网,A轮,数千万人民币,合力投资
12787,2013/7/29,上海游族网络,B轮,数千万人民币,松禾资本-光信资本
12788,2013/7/27,贝乐科技,天使轮,未透露,未透露
12789,2013/7/27,康盛生物科技,A轮,数千万人民币,广东温氏投资
12790,2013/7/26,迈测科技,A轮,未透露,招商局资本
12791,2013/7/26,MoPaaS,天使轮,数百万人民币,开物投资-北京马力天使投资中心
12792,2013/7/24,高手GOSU,A轮,未透露,真格基金-景图投资
12793,2013/7/24,中海海洋科技,B轮,7200万人民币,中国风险投资-康大恒远蓝海方舟-宝安投资
12794,2013/7/24,新影数讯iFilmplus,A轮,500万人民币,浙商创投
12795,2013/7/23,中卉生态,新三板,未透露,未透露
12796,2013/7/23,华宿电气,新三板,未透露,未透露
12797,2013/7/22,蓝天环保,新三板,未透露,未透露
12798,2013/7/21,萃清袪痘,天使轮,600万人民币,海丰至诚
12799,2013/7/20,芝麻网,天使轮,1500万人民币,未透露
12800,2013/7/19,珍诚医药在线,战略投资,数千万人民币,国药资本
12801,2013/7/18,安普特,天使轮,数百万人民币,红杉资本中国-启迪创投
12802,2013/7/17,优纳科技,A轮,未透露,达晨创投-启赋资本
12803,2013/7/16,多点科技,天使轮,数百万人民币,险峰长青
12804,2013/7/15,同臣环保,B轮,3000万人民币,创业接力(创业基金会)-博信资本
12805,2013/7/15,收钱吧,天使轮,未透露,未透露
12806,2013/7/15,浮客,天使轮,未透露,未透露
12807,2013/7/15,怡龙谷,天使轮,未透露,未透露
12808,2013/7/14,好项目,天使轮,数百万人民币,旺家投资
12809,2013/7/13,云中书城,F轮-上市前,1.1亿美元,Temasek淡马锡-高盛集团(中国)
12810,2013/7/13,华康移动医疗,A轮,2000万人民币,力合科创（力合创投）
12811,2013/7/13,北京远为软件,A轮,1500万人民币,中路资本
12812,2013/7/13,房多多,A轮,5000万人民币,鼎晖投资-分享投资
12813,2013/7/13,易淘食,A轮,600万美元,中路资本-高原资本中国-长石资本-分享投资
12814,2013/7/13,Makeblock,天使轮,数百万人民币,北极光创投-云天使基金
12815,2013/7/12,他趣,天使轮,500万人民币,中路资本
12816,2013/7/12,知行易科技,A轮,3000万人民币,吴中创投
12817,2013/7/12,婚礼纪,天使轮,数百万人民币,青松基金
12818,2013/7/12,Ninebot纳恩博,天使轮,1200万人民币,中路资本-海泉基金(胡海泉)
12819,2013/7/12,问卷网,A轮,1000万人民币,联想之星-联想创投集团
12820,2013/7/12,穷游网,B轮,数千万美元,挚信资本-阿里巴巴-SIG海纳亚洲
12821,2013/7/11,泛游创想,天使轮,数百万人民币,奇虎360
12822,2013/7/11,智美体育,IPO上市,数亿港元,未透露
12823,2013/7/11,CLOUDCC神州云动,新三板,未透露,未透露
12824,2013/7/10,安普特科技,A轮,数千万人民币,起点创业营-青域基金
12825,2013/7/9,乐虫网络,天使轮,数百万人民币,盛大资本
12826,2013/7/9,博得立,天使轮,数百万人民币,吴中创投
12827,2013/7/9,老乡鸡餐饮,A轮,1.3亿人民币,今日资本
12828,2013/7/9,金石机器人,C轮,300万人民币,常州产权交易所
12829,2013/7/8,周围app,天使轮,未透露,未透露
12830,2013/7/8,金译通网,天使轮,未透露,腾讯
12831,2013/7/7,凌动智行,A轮,数千万人民币,高通Qualcomm-Ventures
12832,2013/7/7,朗新科技,A轮,1.02亿人民币,宽带资本CBC-华兴资本-博裕资本
12833,2013/7/7,小鲤鱼育儿,天使轮,未透露,未透露
12834,2013/7/7,51Talk无忧英语,B轮,770万美元,DCM中国-顺为资本-欢聚时代(YY多玩)
12835,2013/7/6,久日新材,D轮,1500万人民币,深创投-天创资本
12836,2013/7/6,格瑞迪斯,A轮,数千万人民币,北极光创投
12837,2013/7/6,微糖,天使轮,450万人民币,阿米巴资本
12838,2013/7/6,12缸汽车网,天使轮,1000万人民币,狮享家新媒体基金
12839,2013/7/6,北京恩维协同科技BISWIT,B轮,数千万人民币,六禾创投
12840,2013/7/6,车托帮,A轮,数百万美元,未透露
12841,2013/7/5,铜牛信息,新三板,未透露,未透露
12842,2013/7/5,汇福康医疗技术,A轮,1400万人民币,未透露
12843,2013/7/4,随视传媒,新三板,未透露,未透露
12844,2013/7/3,T.E.F精英联盟,A轮,数千万人民币,小村资本-东熙资本
12845,2013/7/2,风帆科技,新三板,未透露,未透露
12846,2013/7/2,安远新能源,A轮,未透露,领军创投
12847,2013/7/2,翼捷,新三板,未透露,未透露
12848,2013/7/2,璟泓科技,新三板,未透露,未透露
12849,2013/7/2,亿童,新三板,未透露,未透露
12850,2013/7/2,中体欣荣,天使轮,数百万人民币,上海融翼资本-和君资本
12851,2013/7/2,南京信风网络,A轮,数千万人民币,百度公司
12852,2013/7/2,酷镜CoolGlass,天使轮,数百万人民币,未透露
12853,2013/7/2,爱调研,A轮,1000万人民币,联想之星-联想创投集团
12854,2013/7/2,Autotiming云字幕,天使轮,数百万人民币,PreAngel-德迅投资-创业工场VenturesLab-薛蛮子(蛮子基金)-薛蛮子
12855,2013/7/1,布雷尔利,新三板,未透露,未透露
12856,2013/7/1,车听宝,A轮,数百万人民币,同创伟业
12857,2013/7/1,北京联创兄弟UFSTONE,A+轮,440万人民币,国海创新资本
12858,2013/7/1,多彩饰家,种子轮,1000万人民币,未透露
12859,2013/7/1,执着石游戏,天使轮,数百万人民币,合力投资
12860,2013/7/1,小咖秀,B轮,2500万美元,晨兴资本-新浪微博基金-红点创投中国基金
12861,2013/7/1,趣活快送,B轮,未透露,软银中国
12862,2013/7/1,Image++旷视科技,A轮,数百万美元,创新工场
12863,2013/7/1,Vitamio一下科技,B轮,2500万美元,晨兴资本-Redpoint-Ventures红点全球基金-新浪微博基金
12864,2013/7/1,VPlayer一下科技,B轮,2500万美元,晨兴资本-Redpoint-Ventures红点全球基金-新浪微博基金
12865,2013/7/1,杭州真趣网络,B轮,未透露,盛大资本
12866,2013/7/1,VisionHacker,A轮,数百万美元,创新工场
12867,2013/7/1,北京旷视科技Megvii,A轮,数百万美元,创新工场
